,BoroughCensusArea,year,resource,adj_households_in_community,sqMiLand,sqMiWater,using,trying,harvesting,giving,receving,units_harvested,pounds_harvested,units_harvested_by_sample,lbs_harvested_percapita,lbs_harvested_by_sample,lbs_used_percapita,perc_contribution_to_harvest,relying_on_substinence,harv_mes_units,labor_force,employed,unemployed,unemployment_rate,median_age,n_families,median_family_income,median_family_income,n_households,n_houses,n_occupied_houses,house_vacancy_rate,n_total_population(ACS),p_people_below_poverty,p_households_below_poverty,p_population_native,p_population_non_native,p_population_white,p_population_black,p_population_asian,ratio_male_over_female,local_tax_burden,federal_tax_burden,Gini,AGI,median_family_income,median_family_income,pop_density,p_people_under_18_below_poverty,TotsqMi,log_AGI,log_pop_density,z_score_pop_density,centered_local_tax_burden,centered_federal_tax_burden,centered_unemployment_rate,centered_AGI,centered_pop_density,centered_log_AGI,centered_log_pop_density,trying_percent,local_tax_burden_percent,federal_tax_burden_percent
61,Nome Census Area,2014,Fish,140.0,2.8,4.5,0.988,0.826,0.814,0.674,0.942,85657.796875,85657.796875,32332.30078125,138.834671020508,52534.69921875,140.468017578125,0.218999996781349,YES,lb.,4107.0,3610.0,497.0,12.1,27.9,2107.0,2106.0,2106.0,2839.0,4008.0,2839.0,29.166666666666668,9792.0,26.90972222222222,16.09721733004579,71.06821895424837,28.93178104575164,17.258986928104576,0.6535947712418301,0.9395424836601308,1.1450164293537788,0.0023346599269196,0.0119990661360292,0.5137966416747894,103885.0,2106.0,2106.0,1341.3698630136987,11.213235294117649,7.3,11.551049423061338,7.2021918853817475,-0.1780197560310605,0.000939324689914632,-0.0026361380219289757,-0.47355371900826526,33559.50413223141,-3327.8857295944536,2.3640530385013836,1.4938175547953785,82.6,0.23346599269196,1.19990661360292
62,Nome Census Area,2014,Land Mammals,140.0,2.8,4.5,0.942,0.581,0.512,0.605,0.791,76022.203125,76022.203125,360.0,123.217361450195,46699.3984375,130.823364257813,0.194999992847443,YES,lb.,4107.0,3610.0,497.0,12.1,27.9,2107.0,2106.0,2106.0,2839.0,4008.0,2839.0,29.166666666666668,9792.0,26.90972222222222,16.09721733004579,71.06821895424837,28.93178104575164,17.258986928104576,0.6535947712418301,0.9395424836601308,1.1450164293537788,0.0023346599269196,0.0119990661360292,0.5137966416747894,103885.0,2106.0,2106.0,1341.3698630136987,11.213235294117649,7.3,11.551049423061338,7.2021918853817475,-0.1780197560310605,0.000939324689914632,-0.0026361380219289757,-0.47355371900826526,33559.50413223141,-3327.8857295944536,2.3640530385013836,1.4938175547953785,58.099999999999994,0.23346599269196,1.19990661360292
63,Nome Census Area,2014,Marine Mammals,140.0,2.8,4.5,0.884,0.547,0.407,0.512,0.721,212886.296875,212886.296875,847.0,345.047515869141,130389.0,390.448516845703,0.545000016689301,YES,lb.,4107.0,3610.0,497.0,12.1,27.9,2107.0,2106.0,2106.0,2839.0,4008.0,2839.0,29.166666666666668,9792.0,26.90972222222222,16.09721733004579,71.06821895424837,28.93178104575164,17.258986928104576,0.6535947712418301,0.9395424836601308,1.1450164293537788,0.0023346599269196,0.0119990661360292,0.5137966416747894,103885.0,2106.0,2106.0,1341.3698630136987,11.213235294117649,7.3,11.551049423061338,7.2021918853817475,-0.1780197560310605,0.000939324689914632,-0.0026361380219289757,-0.47355371900826526,33559.50413223141,-3327.8857295944536,2.3640530385013836,1.4938175547953785,54.7,0.23346599269196,1.19990661360292
64,Nome Census Area,2014,Plants/Greens/Mushrooms,140.0,2.8,4.5,0.57,0.512,0.512,0.244,0.186,678.700012207031,678.700012207031,414.799987792969,1.10011827945709,415.600006103516,1.93081974983215,0.0020000000949949,YES,lb.,4107.0,3610.0,497.0,12.1,27.9,2107.0,2106.0,2106.0,2839.0,4008.0,2839.0,29.166666666666668,9792.0,26.90972222222222,16.09721733004579,71.06821895424837,28.93178104575164,17.258986928104576,0.6535947712418301,0.9395424836601308,1.1450164293537788,0.0023346599269196,0.0119990661360292,0.5137966416747894,103885.0,2106.0,2106.0,1341.3698630136987,11.213235294117649,7.3,11.551049423061338,7.2021918853817475,-0.1780197560310605,0.000939324689914632,-0.0026361380219289757,-0.47355371900826526,33559.50413223141,-3327.8857295944536,2.3640530385013836,1.4938175547953785,51.2,0.23346599269196,1.19990661360292
65,Nome Census Area,2015,Land Mammals,224.0,6.3,0.5,0.891,0.416,0.2976666666666667,0.3373333333333333,0.7799999999999999,247.0715637207027,52362.07421875,199.0,66.68631490071613,42760.0,0.7397734522819516,1.0,YES,Ind.,4065.0,3596.0,469.0,11.5,27.8,2198.0,2190.0,2190.0,2925.0,4025.0,2925.0,27.32919254658385,9854.0,26.30403896894662,16.47863247863248,70.15425208037345,29.845747919626547,17.454840673838035,0.7306677491374062,1.207631418713213,1.1505892623308598,0.0021267104457792,0.0114116170261325,0.5128588587006437,24837.0,2190.0,2190.0,1449.1176470588236,10.939719910696164,6.8,10.120130017507979,7.279399968025918,-0.17225596610942218,0.0007313752087742321,-0.0032235871318256754,-1.073553719008265,-45488.49586776859,-3220.137945549329,0.9331336329480244,1.5710256374395488,41.6,0.21267104457792,1.14116170261325
66,Nome Census Area,2017,Birds and Eggs,47.0,2.8,0.0,0.654,0.462,0.423,0.308,0.462,1004.32531738281,1004.32531738281,555.584228515625,5.78733444213867,555.584228515625,8.85121726989746,0.0387350171804428,YES,lb.,4091.0,3626.0,465.0,11.4,27.9,2198.0,2415.0,2415.0,2897.0,4082.0,2897.0,29.029887310142087,9869.0,24.12605127165873,15.809458060062134,73.53328604721855,26.46671395278144,16.37450602897963,0.759955415948931,1.4287161819839902,1.136609655769647,0.0024995080755382,0.0107957476454101,0.530065923440801,20398.0,2415.0,2415.0,3524.6428571428573,9.990880535008612,2.8,9.923241159022965,8.167818069439502,-0.061229169651329296,0.001104172838533232,-0.003839456512548075,-1.1735537190082646,-49927.49586776859,-1144.612735465295,0.7362447744630103,2.4594437388531327,46.2,0.24995080755382,1.07957476454101
67,Nome Census Area,2017,Fish,47.0,2.8,0.0,0.962,0.654,0.615,0.577,0.808,7739.884765625,7739.884765625,4274.623046875,44.6003875732422,4274.623046875,46.3844032287598,0.298513382673264,YES,lb.,4091.0,3626.0,465.0,11.4,27.9,2198.0,2415.0,2415.0,2897.0,4082.0,2897.0,29.029887310142087,9869.0,24.12605127165873,15.809458060062134,73.53328604721855,26.46671395278144,16.37450602897963,0.759955415948931,1.4287161819839902,1.136609655769647,0.0024995080755382,0.0107957476454101,0.530065923440801,20398.0,2415.0,2415.0,3524.6428571428573,9.990880535008612,2.8,9.923241159022965,8.167818069439502,-0.061229169651329296,0.001104172838533232,-0.003839456512548075,-1.1735537190082646,-49927.49586776859,-1144.612735465295,0.7362447744630103,2.4594437388531327,65.4,0.24995080755382,1.07957476454101
68,Nome Census Area,2017,Land Mammals,188.0,5.6,4.5,0.88,0.4325,0.311,0.352,0.802,1374.043365478516,60331.27014160156,850.0,58.338089704513315,46845.0,4.223317563533785,0.5188591070473194,YES,Ind.,4091.0,3626.0,465.0,11.4,27.9,2198.0,2415.0,2415.0,2897.0,4082.0,2897.0,29.029887310142087,9869.0,24.12605127165873,15.809458060062134,73.53328604721855,26.46671395278144,16.37450602897963,0.759955415948931,1.4287161819839902,1.136609655769647,0.0024995080755382,0.0107957476454101,0.530065923440801,20398.0,2415.0,2415.0,977.1287128712871,9.990880535008612,10.1,9.923241159022965,6.885641269628061,-0.19750423535322967,0.001104172838533232,-0.003839456512548075,-1.1735537190082646,-49927.49586776859,-3692.1268797368652,0.7362447744630103,1.1772669390416919,43.25,0.24995080755382,1.07957476454101
69,Nome Census Area,2017,Marine Mammals,47.0,2.8,0.0,0.885,0.385,0.269,0.462,0.885,12028.384765625,12028.384765625,6654.0,69.3124847412109,6654.0,78.3532409667969,0.463913112878799,YES,lb.,4091.0,3626.0,465.0,11.4,27.9,2198.0,2415.0,2415.0,2897.0,4082.0,2897.0,29.029887310142087,9869.0,24.12605127165873,15.809458060062134,73.53328604721855,26.46671395278144,16.37450602897963,0.759955415948931,1.4287161819839902,1.136609655769647,0.0024995080755382,0.0107957476454101,0.530065923440801,20398.0,2415.0,2415.0,3524.6428571428573,9.990880535008612,2.8,9.923241159022965,8.167818069439502,-0.061229169651329296,0.001104172838533232,-0.003839456512548075,-1.1735537190082646,-49927.49586776859,-1144.612735465295,0.7362447744630103,2.4594437388531327,38.5,0.24995080755382,1.07957476454101
70,Nome Census Area,2017,Plants/Greens/Mushrooms,47.0,2.8,0.0,0.808,0.692,0.692,0.231,0.192,212.376724243164,212.376724243164,115.0625,1.22380185127258,115.0625,1.51518321037292,0.0081909876316785,YES,lb.,4091.0,3626.0,465.0,11.4,27.9,2198.0,2415.0,2415.0,2897.0,4082.0,2897.0,29.029887310142087,9869.0,24.12605127165873,15.809458060062134,73.53328604721855,26.46671395278144,16.37450602897963,0.759955415948931,1.4287161819839902,1.136609655769647,0.0024995080755382,0.0107957476454101,0.530065923440801,20398.0,2415.0,2415.0,3524.6428571428573,9.990880535008612,2.8,9.923241159022965,8.167818069439502,-0.061229169651329296,0.001104172838533232,-0.003839456512548075,-1.1735537190082646,-49927.49586776859,-1144.612735465295,0.7362447744630103,2.4594437388531327,69.19999999999999,0.24995080755382,1.07957476454101
71,North Slope Borough,2014,Birds and Eggs,383.0,20.299999999999997,0.2,0.7106666666666667,0.5419999999999999,0.4896666666666667,0.4633333333333334,0.4683333333333333,14727.400024414062,14727.400024414062,8296.0,8.851695378621434,8424.5,11.422024091084777,0.015333333363135635,YES,lb.,4338.0,4084.0,254.0,5.9,34.3,1509.0,8716.0,8716.0,1977.0,2517.0,1977.0,21.454112038140643,9618.0,9.99168226242462,6.87910976226606,52.7760449157829,47.223955084217096,32.81347473487212,0.4470783946766479,4.70991890205864,1.7432972047917854,0.0016072890558683,0.0136117291918851,0.5483938941006793,71357.0,8716.0,8716.0,469.17073170731715,3.7429819089207736,20.499999999999996,11.1754647399553,6.153095887693284,-0.22467660941544232,0.00021195381886333214,-0.0010234749660730756,-6.6735537190082646,1031.5041322314064,-4200.084860900835,1.9884683553953462,0.44472155710691474,54.199999999999996,0.16072890558683,1.36117291918851
72,North Slope Borough,2014,Fish,383.0,20.3,0.2,0.9540000000000001,0.7546666666666667,0.7316666666666666,0.684,0.801,160750.0009765625,160750.0009765625,72529.60009765625,110.17947133382167,88046.9970703125,114.14040629069012,0.16933333128690728,YES,lb.,4338.0,4084.0,254.0,5.9,34.3,1509.0,8716.0,8716.0,1977.0,2517.0,1977.0,21.454112038140643,9618.0,9.99168226242462,6.87910976226606,52.7760449157829,47.223955084217096,32.81347473487212,0.4470783946766479,4.70991890205864,1.7432972047917854,0.0016072890558683,0.0136117291918851,0.5483938941006793,71357.0,8716.0,8716.0,469.1707317073171,3.7429819089207736,20.5,11.1754647399553,6.153095887693284,-0.22467660941544232,0.00021195381886333214,-0.0010234749660730756,-6.6735537190082646,1031.5041322314064,-4200.084860900835,1.9884683553953462,0.44472155710691474,75.46666666666667,0.16072890558683,1.36117291918851
73,North Slope Borough,2014,Land Mammals,383.0,20.299999999999997,0.2,0.9083333333333333,0.5753333333333334,0.462,0.5623333333333334,0.7719999999999999,244851.89453125,244851.89453125,1234.0,215.25215784708666,132432.8984375,239.31792449951195,0.42099999139706284,YES,lb.,4338.0,4084.0,254.0,5.9,34.3,1509.0,8716.0,8716.0,1977.0,2517.0,1977.0,21.454112038140643,9618.0,9.99168226242462,6.87910976226606,52.7760449157829,47.223955084217096,32.81347473487212,0.4470783946766479,4.70991890205864,1.7432972047917854,0.0016072890558683,0.0136117291918851,0.5483938941006793,71357.0,8716.0,8716.0,469.17073170731715,3.7429819089207736,20.499999999999996,11.1754647399553,6.153095887693284,-0.22467660941544232,0.00021195381886333214,-0.0010234749660730756,-6.6735537190082646,1031.5041322314064,-4200.084860900835,1.9884683553953462,0.44472155710691474,57.53333333333334,0.16072890558683,1.36117291918851
74,North Slope Borough,2014,Marine Mammals,383.0,20.299999999999997,0.2,0.8506666666666667,0.4126666666666667,0.26899999999999996,0.568,0.8473333333333333,401840.703125,401840.703125,408.0,241.26730346679665,361339.796875,250.728037516276,0.3850000003973644,YES,lb.,4338.0,4084.0,254.0,5.9,34.3,1509.0,8716.0,8716.0,1977.0,2517.0,1977.0,21.454112038140643,9618.0,9.99168226242462,6.87910976226606,52.7760449157829,47.223955084217096,32.81347473487212,0.4470783946766479,4.70991890205864,1.7432972047917854,0.0016072890558683,0.0136117291918851,0.5483938941006793,71357.0,8716.0,8716.0,469.17073170731715,3.7429819089207736,20.499999999999996,11.1754647399553,6.153095887693284,-0.22467660941544232,0.00021195381886333214,-0.0010234749660730756,-6.6735537190082646,1031.5041322314064,-4200.084860900835,1.9884683553953462,0.44472155710691474,41.266666666666666,0.16072890558683,1.36117291918851
75,North Slope Borough,2014,Plants/Greens/Mushrooms,383.0,20.299999999999997,0.2,0.21266666666666667,0.15866666666666665,0.15533333333333335,0.09033333333333333,0.09100000000000001,714.4000182151797,714.4000182151797,229.0999984741211,0.5807099118828761,393.0,2.3956387241681396,0.0013333333578581334,YES,lb.,4338.0,4084.0,254.0,5.9,34.3,1509.0,8716.0,8716.0,1977.0,2517.0,1977.0,21.454112038140643,9618.0,9.99168226242462,6.87910976226606,52.7760449157829,47.223955084217096,32.81347473487212,0.4470783946766479,4.70991890205864,1.7432972047917854,0.0016072890558683,0.0136117291918851,0.5483938941006793,71357.0,8716.0,8716.0,469.17073170731715,3.7429819089207736,20.499999999999996,11.1754647399553,6.153095887693284,-0.22467660941544232,0.00021195381886333214,-0.0010234749660730756,-6.6735537190082646,1031.5041322314064,-4200.084860900835,1.9884683553953462,0.44472155710691474,15.866666666666665,0.16072890558683,1.36117291918851
76,North Slope Borough,2016,Fish,57.0,38.9,3.5,0.971,0.914,0.886,0.714,0.886,15018.6298828125,15018.6298828125,9221.9658203125,71.4881134033203,9221.9658203125,73.590705871582,1.0,YES,Lbs.,3951.0,3694.0,257.0,6.5,33.8,1515.0,9848.0,9848.0,2018.0,2550.0,2018.0,20.862745098039216,9681.0,11.05257721309782,8.870168483647175,51.87480632166098,48.12519367833901,32.53796095444685,0.5887821506042764,6.032434665840306,1.7140454163162322,0.0017755051312097,0.0109574030954663,0.562811607789662,41991.0,9848.0,9848.0,228.3254716981132,4.441689908067349,42.4,10.645234402932136,5.435142268291514,-0.2375602292004584,0.00038016989420473204,-0.003677801062491874,-6.073553719008265,-28334.495867768594,-4440.9301209100395,1.4582380183721817,-0.27323206229485475,91.4,0.17755051312097,1.09574030954663
77,North Slope Borough,2017,Fish,60.0,38.9,3.5,0.906,0.844,0.781,0.719,0.75,19255.1484375,19255.1484375,10256.2529296875,80.2297897338867,10256.2529296875,88.5294189453125,1.0,YES,Lbs.,3598.0,3348.0,250.0,6.9,34.6,1591.0,8852.0,8852.0,2041.0,2591.0,2041.0,21.22732535700501,9757.0,10.003074715588808,7.986281234688879,52.1061801783335,47.8938198216665,31.90529875986472,0.6559393256123809,5.790714358921799,1.6658469945355192,0.0019729088464194,0.0133430940402576,0.5498305340061761,20384.0,8852.0,8852.0,230.1179245283019,4.120118889002767,42.4,9.922554615253354,5.44292807605666,-0.2374643448938881,0.0005775736094144322,-0.001292110117700574,-5.6735537190082646,-49941.49586776859,-4439.13766807985,0.7355582306933997,-0.26544625452970916,84.39999999999999,0.19729088464194,1.3343094040257601
78,North Slope Borough,2018,Fish,55.0,38.9,3.5,0.943,0.886,0.829,0.657,0.743,24907.458984375,24907.458984375,15850.201171875,103.596069335938,15850.201171875,109.874618530273,1.0,YES,Lbs.,3413.0,3197.0,216.0,6.3,34.8,1472.0,10732.0,10732.0,1966.0,2583.0,1966.0,23.88695315524584,9797.0,9.227314484025722,7.171922685656154,51.9853016229458,48.0146983770542,31.63213228539349,0.8574053281616821,5.5935490456262125,1.6615050258082045,0.0006881838827334,0.0130263377803119,0.542973885799511,4165.0,10732.0,10732.0,231.061320754717,3.705215882412984,42.4,8.334711621820917,5.447001650339543,-0.23741387946937742,-0.0007071513542715679,-0.001608866377646274,-6.273553719008265,-66160.4958677686,-4438.194271853436,-0.8522847627390373,-0.2613726802468257,88.6,0.06881838827334,1.30263377803119
79,Northwest Arctic Borough,2012,Birds and Eggs,316.0,35.0,3.7,0.7895,0.54875,0.5247499999999999,0.409,0.535,15036.79992675782,15036.79992675782,9835.60021972656,10.828555822372438,9835.60021972656,13.7128539085388,0.02425000024959445,YES,lb.,3024.0,2542.0,482.0,15.9,25.7,1441.0,4990.0,4990.0,1830.0,2694.0,1830.0,32.07126948775056,7601.0,18.852782528614657,12.568306010928962,80.85778187080648,19.142218129193527,11.419550059202736,0.3946849098802789,0.6709643467964741,1.158761715421755,0.0010513036164844,0.0133434689784563,0.5231175259701777,10947.0,4990.0,4990.0,196.40826873385012,8.156821470859098,38.7,9.30091207016057,5.285274014338154,-0.23926758730905076,-0.00034403162052056794,-0.0012917351795018756,3.3264462809917354,-59378.49586776859,-4472.847323874302,0.11391568560061494,-0.423100316248215,54.87499999999999,0.10513036164844,1.3343468978456299
80,Northwest Arctic Borough,2012,Fish,316.0,35.0,3.7,0.956,0.73525,0.715,0.611,0.8425,323938.193359375,323938.193359375,209541.3984375,216.2627449035645,209541.3984375,225.10415267944325,0.4660000056028365,YES,lb.,3024.0,2542.0,482.0,15.9,25.7,1441.0,4990.0,4990.0,1830.0,2694.0,1830.0,32.07126948775056,7601.0,18.852782528614657,12.568306010928962,80.85778187080648,19.142218129193527,11.419550059202736,0.3946849098802789,0.6709643467964741,1.158761715421755,0.0010513036164844,0.0133434689784563,0.5231175259701777,10947.0,4990.0,4990.0,196.40826873385012,8.156821470859098,38.7,9.30091207016057,5.285274014338154,-0.23926758730905076,-0.00034403162052056794,-0.0012917351795018756,3.3264462809917354,-59378.49586776859,-4472.847323874302,0.11391568560061494,-0.423100316248215,73.52499999999999,0.10513036164844,1.3343468978456299
81,Northwest Arctic Borough,2012,Land Mammals,1131.0,62.0,5.4,0.9410000000000001,0.6434,0.5826,0.5596,0.7896,317035.71337890625,599921.564453125,207812.802734375,203.43820037841778,281301.802734375,214.470216369629,0.5874000012874603,YES,lb.,3024.0,2542.0,482.0,15.9,25.7,1441.0,4990.0,4990.0,1830.0,2694.0,1830.0,32.07126948775056,7601.0,18.852782528614657,12.568306010928962,80.85778187080648,19.142218129193527,11.419550059202736,0.3946849098802789,0.6709643467964741,1.158761715421755,0.0010513036164844,0.0133434689784563,0.5231175259701777,10947.0,4990.0,4990.0,112.77448071216617,8.156821470859098,67.4,9.30091207016057,4.734218249727633,-0.24374143880195884,-0.00034403162052056794,-0.0012917351795018756,3.3264462809917354,-59378.49586776859,-4556.481111895986,0.11391568560061494,-0.9741560808587364,64.34,0.10513036164844,1.3343468978456299
82,Northwest Arctic Borough,2012,Marine Mammals,316.0,35.0,3.7,0.6705,0.0315,0.0285,0.1915,0.65675,9938.299621582031,9938.299621582031,6160.0,4.519106090068825,6160.0,6.471146166324628,0.007249999674968425,YES,lb.,3024.0,2542.0,482.0,15.9,25.7,1441.0,4990.0,4990.0,1830.0,2694.0,1830.0,32.07126948775056,7601.0,18.852782528614657,12.568306010928962,80.85778187080648,19.142218129193527,11.419550059202736,0.3946849098802789,0.6709643467964741,1.158761715421755,0.0010513036164844,0.0133434689784563,0.5231175259701777,10947.0,4990.0,4990.0,196.40826873385012,8.156821470859098,38.7,9.30091207016057,5.285274014338154,-0.23926758730905076,-0.00034403162052056794,-0.0012917351795018756,3.3264462809917354,-59378.49586776859,-4472.847323874302,0.11391568560061494,-0.423100316248215,3.15,0.10513036164844,1.3343468978456299
83,Northwest Arctic Borough,2012,Plants/Greens/Mushrooms,316.0,35.0,3.7,0.323,0.2925,0.28775,0.11649999999999999,0.093,1402.3000259399412,1402.3000259399412,909.1999969482429,0.930036544799805,909.1999969482429,2.96304538846016,0.00150000007124615,YES,lb.,3024.0,2542.0,482.0,15.9,25.7,1441.0,4990.0,4990.0,1830.0,2694.0,1830.0,32.07126948775056,7601.0,18.852782528614657,12.568306010928962,80.85778187080648,19.142218129193527,11.419550059202736,0.3946849098802789,0.6709643467964741,1.158761715421755,0.0010513036164844,0.0133434689784563,0.5231175259701777,10947.0,4990.0,4990.0,196.40826873385012,8.156821470859098,38.7,9.30091207016057,5.285274014338154,-0.23926758730905076,-0.00034403162052056794,-0.0012917351795018756,3.3264462809917354,-59378.49586776859,-4472.847323874302,0.11391568560061494,-0.423100316248215,29.25,0.10513036164844,1.3343468978456299
89,Northwest Arctic Borough,2014,Birds and Eggs,826.0,27.0,1.7,0.547,0.304,0.29,0.28,0.416,12870.0,12870.0,2786.0,4.31354522705078,3328.80004882813,7.88973236083984,0.0209999997168779,YES,lb.,2991.0,2490.0,501.0,16.8,26.0,1483.0,5874.0,5874.0,1886.0,2700.0,1886.0,30.148148148148145,7672.0,22.614702815432743,15.69459172852598,81.24348279457769,18.75651720542232,12.004692387904068,0.3128258602711157,0.7168925964546402,1.1532416502946954,0.0010887570283154,0.0125207058256277,0.5147473363774734,0.0,5874.0,5874.0,267.3170731707317,9.710636079249218,28.7,0.0,5.592169390035128,-0.2354744378165512,-0.00030657820868956786,-0.002114498332330475,4.226446280991736,-70325.4958677686,-4401.938519437421,-9.186996384559954,-0.11620494055124109,30.4,0.10887570283154001,1.25207058256277
90,Northwest Arctic Borough,2014,Fish,826.0,27.0,1.7,0.967,0.701,0.678,0.687,0.869,253119.59375,253119.59375,16313.0,84.8359756469727,64911.30078125,87.7048187255859,0.417999982833862,YES,lb.,2991.0,2490.0,501.0,16.8,26.0,1483.0,5874.0,5874.0,1886.0,2700.0,1886.0,30.148148148148145,7672.0,22.614702815432743,15.69459172852598,81.24348279457769,18.75651720542232,12.004692387904068,0.3128258602711157,0.7168925964546402,1.1532416502946954,0.0010887570283154,0.0125207058256277,0.5147473363774734,0.0,5874.0,5874.0,267.3170731707317,9.710636079249218,28.7,0.0,5.592169390035128,-0.2354744378165512,-0.00030657820868956786,-0.002114498332330475,4.226446280991736,-70325.4958677686,-4401.938519437421,-9.186996384559954,-0.11620494055124109,70.1,0.10887570283154001,1.25207058256277
91,Northwest Arctic Borough,2014,Land Mammals,826.0,27.0,1.7,0.897,0.449,0.346,0.533,0.818,222645.703125,222645.703125,479.0,74.6222915649414,57760.5,83.1727600097656,0.367000013589859,YES,lb.,2991.0,2490.0,501.0,16.8,26.0,1483.0,5874.0,5874.0,1886.0,2700.0,1886.0,30.148148148148145,7672.0,22.614702815432743,15.69459172852598,81.24348279457769,18.75651720542232,12.004692387904068,0.3128258602711157,0.7168925964546402,1.1532416502946954,0.0010887570283154,0.0125207058256277,0.5147473363774734,0.0,5874.0,5874.0,267.3170731707317,9.710636079249218,28.7,0.0,5.592169390035128,-0.2354744378165512,-0.00030657820868956786,-0.002114498332330475,4.226446280991736,-70325.4958677686,-4401.938519437421,-9.186996384559954,-0.11620494055124109,44.9,0.10887570283154001,1.25207058256277
92,Northwest Arctic Borough,2014,Marine Mammals,826.0,27.0,1.7,0.78,0.15,0.121,0.407,0.766,91033.3984375,91033.3984375,120.0,30.5108966827393,27271.0,39.0977935791016,0.150000005960464,YES,lb.,2991.0,2490.0,501.0,16.8,26.0,1483.0,5874.0,5874.0,1886.0,2700.0,1886.0,30.148148148148145,7672.0,22.614702815432743,15.69459172852598,81.24348279457769,18.75651720542232,12.004692387904068,0.3128258602711157,0.7168925964546402,1.1532416502946954,0.0010887570283154,0.0125207058256277,0.5147473363774734,0.0,5874.0,5874.0,267.3170731707317,9.710636079249218,28.7,0.0,5.592169390035128,-0.2354744378165512,-0.00030657820868956786,-0.002114498332330475,4.226446280991736,-70325.4958677686,-4401.938519437421,-9.186996384559954,-0.11620494055124109,15.0,0.10887570283154001,1.25207058256277
93,Northwest Arctic Borough,2014,Plants/Greens/Mushrooms,826.0,27.0,1.7,0.397,0.299,0.299,0.192,0.154,1731.80004882813,1731.80004882813,445.899993896484,0.580423891544342,447.399993896484,1.4613025188446,0.003000000026077,YES,lb.,2991.0,2490.0,501.0,16.8,26.0,1483.0,5874.0,5874.0,1886.0,2700.0,1886.0,30.148148148148145,7672.0,22.614702815432743,15.69459172852598,81.24348279457769,18.75651720542232,12.004692387904068,0.3128258602711157,0.7168925964546402,1.1532416502946954,0.0010887570283154,0.0125207058256277,0.5147473363774734,0.0,5874.0,5874.0,267.3170731707317,9.710636079249218,28.7,0.0,5.592169390035128,-0.2354744378165512,-0.00030657820868956786,-0.002114498332330475,4.226446280991736,-70325.4958677686,-4401.938519437421,-9.186996384559954,-0.11620494055124109,29.9,0.10887570283154001,1.25207058256277
94,Northwest Arctic Borough,2016,Land Mammals,228.0,1.2,0.2,0.979,0.7775,0.6755,0.6465,0.8405,1074.7412109375,152481.5078125,875.0,140.7335052490232,124082.0,1.4328175783157355,1.0,YES,Ind.,2950.0,2496.0,454.0,15.4,26.3,1492.0,4568.0,4568.0,1904.0,2722.0,1904.0,30.05143277002204,7723.0,24.26518192412275,16.176470588235293,82.22193448141914,17.778065518580863,11.524019163537483,0.5567784539686651,0.7898485044671759,1.1804065499717673,0.0013642893256397,0.0116365854245748,0.5122345531398933,66750.0,4568.0,4568.0,5516.428571428572,10.643532306098663,1.4,11.108724557423686,8.615667192225358,0.045318120650764175,-3.104591136526792e-05,-0.0029986187333833746,2.8264462809917354,-3575.4958677685936,847.1729788204193,1.921728172863732,2.9072928616389886,77.75,0.13642893256396998,1.1636585424574801
95,Northwest Arctic Borough,2017,Land Mammals,186.0,6.1,0.5,0.9584999999999999,0.63,0.5225,0.5285,0.8215,643.038696289062,102800.625,524.0,184.97350692749,82982.0,1.931874990463255,1.0,YES,Ind.,2945.0,2496.0,449.0,15.2,26.6,1414.0,4840.0,4840.0,1849.0,2713.0,1849.0,31.84666420936233,7715.0,25.06804925469864,16.819902650081126,81.80168502916396,18.19831497083604,11.67854828256643,0.7517822423849643,0.881399870382372,1.175077530307302,0.0016110224622559,0.0113538725911377,0.5088017808254228,12441.0,4840.0,4840.0,1168.939393939394,11.069345430978611,6.6,9.428833125074965,7.064707226398332,-0.1872436394606967,0.00021568722525093205,-0.0032813315668204744,2.6264462809917344,-57884.49586776859,-3500.3161986687583,0.24183674051501036,1.3563328958119634,63.0,0.16110224622559,1.1353872591137701
96,Northwest Arctic Borough,2018,Birds and Eggs,101.0,1.2,0.2,0.901,0.718,0.69,0.521,0.465,9359.3408203125,9359.3408203125,6510.84765625,15.9306039810181,6510.84765625,17.6730136871338,0.0287946760654449,YES,Lbs.,2924.0,2550.0,374.0,12.8,27.2,1394.0,4293.0,4293.0,1860.0,2741.0,1860.0,32.141554177307555,7734.0,24.838376002068788,16.344086021505376,82.51874838376003,17.48125161623998,11.106801137832946,1.1249030256012411,0.982673907421774,1.161542761319173,0.000423447711265,0.0110096404928931,0.4969138819041526,12558.0,4293.0,4293.0,5524.285714285715,10.886992500646496,1.4,9.438192819018127,8.617090238041772,0.04573842554347462,-0.0009718875257399679,-0.0036255636650650742,0.2264462809917358,-57767.49586776859,855.0301216775624,0.25119643445817275,2.908715907455403,71.8,0.0423447711265,1.10096404928931
